hora,dia,mes,ano,estacion,dia_de_la_semana,asueto,temperatura,sensacion_termica,humedad,velocidad_del_viento,rentas_de_no_registrados,rentas_de_registrados,rentas_totales
3,2,5,2011,2,1,0,18.04,21.97,77,8.9981,9,7,16
4,2,5,2011,2,1,0,18.04,21.97,77,11.0014,9,8,17
5,2,5,2011,2,1,0,18.04,21.97,77,8.9981,4,16,20
6,2,5,2011,2,1,0,18.04,21.97,88,7.0015,3,59,62
7,2,5,2011,2,1,0,18.86,22.725,82,22.0028,16,193,209
8,2,5,2011,2,1,0,19.68,23.485,77,15.0013,21,350,371
9,2,5,2011,2,1,0,20.5,24.24,77,19.0012,41,131,172
10,2,5,2011,2,1,0,22.14,25.76,77,15.0013,31,77,108
11,2,5,2011,2,1,0,23.78,27.275,73,19.9995,34,96,130
12,2,5,2011,2,1,0,25.42,30.305,69,15.0013,40,147,187
13,2,5,2011,2,1,0,25.42,30.305,69,12.998,51,119,170
14,2,5,2011,2,1,0,26.24,30.305,69,15.0013,48,133,181
15,2,5,2011,2,1,0,27.06,31.06,61,12.998,45,110,155
16,2,5,2011,2,1,0,27.06,31.06,61,15.0013,49,220,269
17,2,5,2011,2,1,0,27.06,31.06,65,12.998,65,472,537
18,2,5,2011,2,1,0,26.24,30.305,65,12.998,68,450,518
19,2,5,2011,2,1,0,25.42,30.305,69,8.9981,46,268,314
20,2,5,2011,2,1,0,25.42,30.305,69,8.9981,44,174,218
21,2,5,2011,2,1,0,24.6,29.545,73,7.0015,54,178,232
22,2,5,2011,2,1,0,24.6,29.545,73,0,28,97,125
23,2,5,2011,2,1,0,22.96,26.515,83,12.998,16,48,64
0,3,5,2011,2,2,0,22.96,26.515,83,15.0013,0,16,16
1,3,5,2011,2,2,0,22.96,26.515,78,16.9979,0,14,14
2,3,5,2011,2,2,0,22.96,26.515,78,16.9979,0,5,5
3,3,5,2011,2,2,0,22.14,25.76,83,19.0012,0,2,2
4,3,5,2011,2,2,0,21.32,25,88,15.0013,3,1,4
5,3,5,2011,2,2,0,21.32,25,88,8.9981,0,14,14
6,3,5,2011,2,2,0,21.32,25,94,11.0014,7,102,109
7,3,5,2011,2,2,0,22.14,25.76,88,15.0013,17,248,265
8,3,5,2011,2,2,0,22.96,26.515,83,19.0012,24,435,459
9,3,5,2011,2,2,0,24.6,28.79,78,23.9994,29,157,186
10,3,5,2011,2,2,0,26.24,30.305,69,23.9994,36,91,127
11,3,5,2011,2,2,0,27.06,31.06,65,22.0028,20,120,140
12,3,5,2011,2,2,0,27.88,31.82,61,32.9975,48,169,217
13,3,5,2011,2,2,0,28.7,32.575,58,40.9973,50,144,194
14,3,5,2011,2,2,0,28.7,32.575,58,35.0008,36,122,158
15,3,5,2011,2,2,0,28.7,32.575,58,30.0026,37,117,154
16,3,5,2011,2,2,0,29.52,33.335,54,31.0009,46,225,271
17,3,5,2011,2,2,0,28.7,32.575,54,31.0009,53,464,517
18,3,5,2011,2,2,0,28.7,32.575,48,27.9993,59,485,544
19,3,5,2011,2,2,0,27.88,31.82,57,23.9994,42,323,365
20,3,5,2011,2,2,0,27.06,31.06,61,12.998,28,262,290
21,3,5,2011,2,2,0,26.24,31.06,61,30.0026,42,183,225
22,3,5,2011,2,2,0,23.78,27.275,60,26.0027,14,99,113
23,3,5,2011,2,2,0,22.96,26.515,68,22.0028,12,50,62
0,4,5,2011,2,3,0,21.32,25,77,11.0014,5,22,27
1,4,5,2011,2,3,0,20.5,24.24,82,19.0012,1,6,7
2,4,5,2011,2,3,0,20.5,24.24,82,19.0012,0,4,4
3,4,5,2011,2,3,0,17.22,21.21,88,35.0008,0,1,1
4,4,5,2011,2,3,0,15.58,19.695,94,22.0028,1,2,3
5,4,5,2011,2,3,0,14.76,16.665,87,22.0028,1,8,9
6,4,5,2011,2,3,0,13.94,15.15,93,26.0027,0,21,21
7,4,5,2011,2,3,0,13.94,15.15,93,23.9994,6,46,52
8,4,5,2011,2,3,0,13.94,15.15,93,26.0027,5,74,79
9,4,5,2011,2,3,0,13.94,15.15,93,23.9994,5,35,40
10,4,5,2011,2,3,0,13.94,15.91,93,19.0012,5,26,31
11,4,5,2011,2,3,0,16.4,20.455,82,22.0028,3,69,72
12,4,5,2011,2,3,0,18.04,21.97,62,23.9994,19,105,124
13,4,5,2011,2,3,0,18.86,22.725,59,30.0026,15,128,143
14,4,5,2011,2,3,0,20.5,24.24,51,26.0027,13,94,107
15,4,5,2011,2,3,0,19.68,23.485,51,27.9993,22,107,129
16,4,5,2011,2,3,0,20.5,24.24,45,31.0009,22,173,195
17,4,5,2011,2,3,0,16.4,20.455,71,16.9979,22,388,410
18,4,5,2011,2,3,0,17.22,21.21,67,16.9979,29,367,396
19,4,5,2011,2,3,0,17.22,21.21,58,23.9994,30,266,296
20,4,5,2011,2,3,0,16.4,20.455,62,22.0028,17,174,191
21,4,5,2011,2,3,0,16.4,20.455,62,11.0014,17,133,150
22,4,5,2011,2,3,0,15.58,19.695,62,15.0013,9,80,89
23,4,5,2011,2,3,0,14.76,17.425,62,15.0013,8,49,57
0,5,5,2011,2,4,0,14.76,17.425,66,12.998,4,23,27
1,5,5,2011,2,4,0,13.94,16.665,71,12.998,4,6,10
2,5,5,2011,2,4,0,13.94,15.91,66,15.0013,1,4,5
3,5,5,2011,2,4,0,13.94,15.91,66,16.9979,0,4,4
4,5,5,2011,2,4,0,13.94,15.91,66,16.9979,4,3,7
5,5,5,2011,2,4,0,13.94,15.91,66,16.9979,1,29,30
6,5,5,2011,2,4,0,13.94,15.91,66,16.9979,3,86,89
7,5,5,2011,2,4,0,15.58,19.695,58,16.9979,16,255,271
8,5,5,2011,2,4,0,17.22,21.21,50,16.9979,25,415,440
9,5,5,2011,2,4,0,18.86,22.725,44,19.0012,20,164,184
10,5,5,2011,2,4,0,20.5,24.24,39,19.0012,30,98,128
11,5,5,2011,2,4,0,21.32,25,36,30.0026,43,105,148
12,5,5,2011,2,4,0,21.32,25,34,23.9994,27,169,196
13,5,5,2011,2,4,0,22.14,25.76,30,39.0007,50,142,192
14,5,5,2011,2,4,0,22.14,25.76,28,30.0026,19,135,154
15,5,5,2011,2,4,0,22.96,26.515,26,32.9975,27,120,147
16,5,5,2011,2,4,0,23.78,27.275,24,27.9993,36,233,269
17,5,5,2011,2,4,0,22.96,26.515,26,26.0027,66,467,533
18,5,5,2011,2,4,0,22.96,26.515,26,19.0012,64,456,520
19,5,5,2011,2,4,0,22.14,25.76,28,15.0013,56,305,361
20,5,5,2011,2,4,0,20.5,24.24,34,11.0014,33,225,258
21,5,5,2011,2,4,0,20.5,24.24,36,12.998,39,141,180
22,5,5,2011,2,4,0,19.68,23.485,39,12.998,30,135,165
23,5,5,2011,2,4,0,18.86,22.725,41,12.998,16,99,115
0,6,5,2011,2,5,0,18.04,21.97,44,11.0014,13,43,56
1,6,5,2011,2,5,0,16.4,20.455,62,11.0014,8,24,32
2,6,5,2011,2,5,0,15.58,19.695,62,7.0015,1,15,16
3,6,5,2011,2,5,0,14.76,18.18,71,7.0015,3,6,9
4,6,5,2011,2,5,0,14.76,18.18,71,7.0015,0,1,1
5,6,5,2011,2,5,0,13.94,17.425,81,7.0015,0,16,16
6,6,5,2011,2,5,0,14.76,18.18,81,6.0032,8,74,82
7,6,5,2011,2,5,0,16.4,20.455,82,0,20,202,222
8,6,5,2011,2,5,0,17.22,21.21,77,16.9979,35,415,450
9,6,5,2011,2,5,0,18.86,22.725,67,19.0012,27,161,188
10,6,5,2011,2,5,0,22.14,25.76,49,22.0028,30,97,127
11,6,5,2011,2,5,0,22.14,25.76,49,22.0028,42,123,165
12,6,5,2011,2,5,0,22.96,26.515,49,23.9994,48,198,246
13,6,5,2011,2,5,0,23.78,27.275,40,22.0028,71,182,253
14,6,5,2011,2,5,0,24.6,31.06,40,30.0026,86,127,213
15,6,5,2011,2,5,0,24.6,31.06,38,26.0027,89,171,260
16,6,5,2011,2,5,0,24.6,31.06,40,16.9979,82,262,344
17,6,5,2011,2,5,0,23.78,27.275,40,23.9994,83,470,553
18,6,5,2011,2,5,0,22.14,25.76,52,23.9994,85,385,470
19,6,5,2011,2,5,0,22.14,25.76,52,23.9994,39,253,292
20,6,5,2011,2,5,0,21.32,25,48,7.0015,29,161,190
21,6,5,2011,2,5,0,19.68,23.485,67,8.9981,22,130,152
22,6,5,2011,2,5,0,18.86,22.725,72,15.0013,46,105,151
23,6,5,2011,2,5,0,18.04,21.97,82,8.9981,27,93,120
0,7,5,2011,2,6,0,17.22,21.21,82,8.9981,10,76,86
1,7,5,2011,2,6,0,17.22,21.21,82,7.0015,8,50,58
2,7,5,2011,2,6,0,17.22,21.21,82,6.0032,5,47,52
3,7,5,2011,2,6,0,17.22,21.21,77,6.0032,9,9,18
4,7,5,2011,2,6,0,16.4,20.455,82,7.0015,1,4,5
5,7,5,2011,2,6,0,18.86,22.725,59,8.9981,4,3,7
6,7,5,2011,2,6,0,17.22,21.21,77,6.0032,1,12,13
7,7,5,2011,2,6,0,19.68,23.485,59,0,8,32,40
8,7,5,2011,2,6,0,21.32,25,52,12.998,19,96,115
9,7,5,2011,2,6,0,22.14,25.76,49,19.0012,54,164,218
10,7,5,2011,2,6,0,22.96,26.515,49,19.9995,90,208,298
11,7,5,2011,2,6,0,22.96,26.515,43,0,132,215,347
12,7,5,2011,2,6,0,24.6,31.06,40,12.998,129,244,373
13,7,5,2011,2,6,0,24.6,31.06,35,19.0012,196,240,436
14,7,5,2011,2,6,0,24.6,31.06,35,11.0014,143,235,378
15,7,5,2011,2,6,0,24.6,31.06,38,16.9979,148,230,378
16,7,5,2011,2,6,0,24.6,31.06,38,12.998,119,223,342
17,7,5,2011,2,6,0,23.78,27.275,40,15.0013,138,216,354
18,7,5,2011,2,6,0,23.78,27.275,37,11.0014,114,175,289
19,7,5,2011,2,6,0,22.96,26.515,43,12.998,88,179,267
20,7,5,2011,2,6,0,22.96,26.515,43,8.9981,82,137,219
21,7,5,2011,2,6,0,22.14,25.76,49,15.0013,58,124,182
22,7,5,2011,2,6,0,22.14,25.76,49,12.998,26,94,120
23,7,5,2011,2,6,0,20.5,24.24,59,7.0015,30,89,119
0,8,5,2011,2,7,0,20.5,24.24,59,7.0015,22,78,100
1,8,5,2011,2,7,0,21.32,25,55,0,8,56,64
2,8,5,2011,2,7,0,19.68,23.485,63,0,17,42,59
3,8,5,2011,2,7,0,18.86,22.725,72,6.0032,10,21,31
4,8,5,2011,2,7,0,17.22,21.21,82,0,2,8,10
5,8,5,2011,2,7,0,18.04,21.97,77,0,0,5,5
6,8,5,2011,2,7,0,18.04,21.97,82,0,2,4,6
7,8,5,2011,2,7,0,18.86,22.725,82,0,8,15,23
8,8,5,2011,2,7,0,21.32,25,63,8.9981,28,58,86
9,8,5,2011,2,7,0,22.96,26.515,52,15.0013,48,112,160
10,8,5,2011,2,7,0,23.78,27.275,49,8.9981,91,153,244
11,8,5,2011,2,7,0,23.78,27.275,49,6.0032,142,198,340
12,8,5,2011,2,7,0,24.6,31.06,46,6.0032,139,243,382
13,8,5,2011,2,7,0,24.6,31.06,49,8.9981,166,224,390
14,8,5,2011,2,7,0,24.6,31.06,49,0,126,240,366
15,8,5,2011,2,7,0,24.6,31.06,49,0,128,230,358
16,8,5,2011,2,7,0,24.6,31.06,46,7.0015,122,263,385
17,8,5,2011,2,7,0,23.78,27.275,49,19.0012,106,245,351
18,8,5,2011,2,7,0,23.78,27.275,49,0,63,205,268
19,8,5,2011,2,7,0,22.96,26.515,64,0,61,178,239
20,8,5,2011,2,7,0,21.32,25,77,8.9981,42,132,174
21,8,5,2011,2,7,0,21.32,25,77,6.0032,32,95,127
22,8,5,2011,2,7,0,20.5,24.24,88,6.0032,29,86,115
23,8,5,2011,2,7,0,18.86,22.725,88,6.0032,9,41,50
0,9,5,2011,2,1,0,18.86,22.725,82,6.0032,31,22,53
1,9,5,2011,2,1,0,18.04,21.97,88,0,25,8,33
2,9,5,2011,2,1,0,18.04,21.97,94,0,6,2,8
3,9,5,2011,2,1,0,18.86,22.725,82,6.0032,0,7,7
4,9,5,2011,2,1,0,17.22,21.21,82,11.0014,0,4,4
5,9,5,2011,2,1,0,17.22,21.21,77,11.0014,0,23,23
6,9,5,2011,2,1,0,18.04,21.97,72,16.9979,2,87,89
7,9,5,2011,2,1,0,19.68,23.485,63,16.9979,16,221,237
8,9,5,2011,2,1,0,21.32,25,55,15.0013,23,351,374
9,9,5,2011,2,1,0,22.14,25.76,56,11.0014,36,142,178
10,9,5,2011,2,1,0,22.96,26.515,52,12.998,24,95,119
11,9,5,2011,2,1,0,24.6,31.06,46,15.0013,26,99,125
12,9,5,2011,2,1,0,24.6,31.06,43,12.998,35,160,195
13,9,5,2011,2,1,0,25.42,31.06,38,19.0012,36,138,174
14,9,5,2011,2,1,0,25.42,31.06,41,15.0013,44,118,162
15,9,5,2011,2,1,0,25.42,31.06,41,15.0013,51,148,199
16,9,5,2011,2,1,0,26.24,31.06,38,15.0013,49,255,304
17,9,5,2011,2,1,0,25.42,31.06,38,16.9979,59,539,598
18,9,5,2011,2,1,0,25.42,31.06,38,19.9995,66,458,524
19,9,5,2011,2,1,0,23.78,27.275,43,12.998,45,339,384
20,9,5,2011,2,1,0,22.14,25.76,49,12.998,25,214,239
21,9,5,2011,2,1,0,21.32,25,59,8.9981,28,128,156
22,9,5,2011,2,1,0,21.32,25,68,6.0032,21,95,116
23,9,5,2011,2,1,0,20.5,24.24,68,6.0032,16,45,61
0,10,5,2011,2,2,0,19.68,23.485,63,0,6,12,18
1,10,5,2011,2,2,0,18.86,22.725,59,6.0032,3,12,15
2,10,5,2011,2,2,0,18.04,21.97,58,8.9981,1,4,5
3,10,5,2011,2,2,0,18.04,21.97,54,12.998,1,3,4
4,10,5,2011,2,2,0,17.22,21.21,62,16.9979,0,2,2
5,10,5,2011,2,2,0,16.4,20.455,66,15.0013,1,28,29
6,10,5,2011,2,2,0,17.22,21.21,67,8.9981,9,103,112
7,10,5,2011,2,2,0,18.04,21.97,62,8.9981,13,301,314
8,10,5,2011,2,2,0,20.5,24.24,51,7.0015,28,397,425
9,10,5,2011,2,2,0,21.32,25,48,7.0015,29,176,205
10,10,5,2011,2,2,0,22.96,26.515,37,6.0032,27,100,127
11,10,5,2011,2,2,0,22.96,26.515,43,8.9981,17,108,125
12,10,5,2011,2,2,0,24.6,31.06,38,0,47,170,217
13,10,5,2011,2,2,0,25.42,31.06,38,16.9979,50,152,202
14,10,5,2011,2,2,0,25.42,31.06,33,0,42,134,176
15,10,5,2011,2,2,0,26.24,31.06,33,6.0032,28,152,180
16,10,5,2011,2,2,0,27.06,31.06,31,7.0015,56,271,327
17,10,5,2011,2,2,0,26.24,31.06,33,0,79,532,611
18,10,5,2011,2,2,0,26.24,31.06,29,8.9981,70,480,550
19,10,5,2011,2,2,0,24.6,31.06,43,15.0013,69,365,434
20,10,5,2011,2,2,0,22.14,25.76,60,8.9981,50,241,291
21,10,5,2011,2,2,0,22.14,25.76,52,0,30,173,203
22,10,5,2011,2,2,0,21.32,25,55,7.0015,29,121,150
23,10,5,2011,2,2,0,21.32,25,59,8.9981,9,72,81
0,11,5,2011,2,3,0,21.32,25,55,8.9981,8,30,38
1,11,5,2011,2,3,0,20.5,24.24,59,7.0015,4,16,20
2,11,5,2011,2,3,0,21.32,25,59,0,6,4,10
3,11,5,2011,2,3,0,20.5,24.24,63,15.0013,0,3,3
4,11,5,2011,2,3,0,19.68,23.485,88,8.9981,0,2,2
5,11,5,2011,2,3,0,18.86,22.725,88,8.9981,0,20,20
6,11,5,2011,2,3,0,18.86,22.725,82,8.9981,6,93,99
7,11,5,2011,2,3,0,19.68,23.485,72,12.998,25,293,318
8,11,5,2011,2,3,0,19.68,23.485,77,16.9979,21,421,442
9,11,5,2011,2,3,0,21.32,25,72,8.9981,21,182,203
10,11,5,2011,2,3,0,22.14,25.76,68,6.0032,30,124,154
11,11,5,2011,2,3,0,22.96,26.515,64,6.0032,18,123,141
12,11,5,2011,2,3,0,24.6,31.06,56,0,41,185,226
13,11,5,2011,2,3,0,25.42,31.06,50,0,36,157,193
14,11,5,2011,2,3,0,25.42,31.06,53,6.0032,36,141,177
15,11,5,2011,2,3,0,26.24,31.06,41,0,48,131,179
16,11,5,2011,2,3,0,27.06,31.06,39,0,49,240,289
17,11,5,2011,2,3,0,26.24,31.06,47,7.0015,17,242,259
18,11,5,2011,2,3,0,25.42,31.06,50,19.9995,40,234,274
19,11,5,2011,2,3,0,22.96,26.515,52,8.9981,60,341,401
20,11,5,2011,2,3,0,22.14,25.76,64,8.9981,28,245,273
21,11,5,2011,2,3,0,22.14,25.76,60,0,32,202,234
22,11,5,2011,2,3,0,20.5,24.24,72,16.9979,12,134,146
23,11,5,2011,2,3,0,18.86,22.725,88,16.9979,12,69,81
0,12,5,2011,2,4,0,18.86,22.725,88,15.0013,5,39,44
1,12,5,2011,2,4,0,18.86,22.725,88,15.0013,1,16,17
2,12,5,2011,2,4,0,18.04,21.97,94,12.998,1,14,15
3,12,5,2011,2,4,0,18.04,21.97,88,8.9981,0,5,5
4,12,5,2011,2,4,0,17.22,21.21,94,0,1,5,6
5,12,5,2011,2,4,0,17.22,21.21,94,8.9981,2,27,29
6,12,5,2011,2,4,0,18.04,21.97,88,0,9,103,112
7,12,5,2011,2,4,0,18.86,22.725,88,8.9981,14,283,297
8,12,5,2011,2,4,0,19.68,23.485,82,12.998,27,394,421
9,12,5,2011,2,4,0,20.5,24.24,77,19.0012,21,191,212
10,12,5,2011,2,4,0,22.14,25.76,68,15.0013,28,119,147
11,12,5,2011,2,4,0,23.78,27.275,60,15.0013,43,136,179
12,12,5,2011,2,4,0,23.78,27.275,60,15.0013,43,164,207
13,12,5,2011,2,4,0,25.42,31.06,57,19.9995,48,170,218
14,12,5,2011,2,4,0,25.42,30.305,61,15.0013,43,148,191
15,12,5,2011,2,4,0,26.24,31.06,53,16.9979,54,163,217
16,12,5,2011,2,4,0,26.24,31.06,57,16.9979,50,238,288
17,12,5,2011,2,4,0,26.24,31.06,57,12.998,54,540,594
18,12,5,2011,2,4,0,25.42,30.305,69,15.0013,64,463,527
19,12,5,2011,2,4,0,24.6,30.305,64,12.998,59,305,364
20,12,5,2011,2,4,0,24.6,30.305,64,12.998,56,220,276
21,12,5,2011,2,4,0,22.96,26.515,83,8.9981,31,192,223
22,12,5,2011,2,4,0,22.14,25.76,83,12.998,25,147,172
23,12,5,2011,2,4,0,22.14,25.76,77,12.998,16,87,103
0,13,5,2011,2,5,0,21.32,25,83,11.0014,6,46,52
1,13,5,2011,2,5,0,21.32,25,83,11.0014,5,15,20
2,13,5,2011,2,5,0,20.5,24.24,88,8.9981,3,8,11
3,13,5,2011,2,5,0,20.5,24.24,88,8.9981,2,2,4
4,13,5,2011,2,5,0,20.5,24.24,88,11.0014,2,3,5
5,13,5,2011,2,5,0,20.5,24.24,88,12.998,1,24,25
6,13,5,2011,2,5,0,20.5,24.24,88,8.9981,6,76,82
7,13,5,2011,2,5,0,20.5,24.24,88,11.0014,16,141,157
8,13,5,2011,2,5,0,20.5,24.24,88,12.998,26,361,387
9,13,5,2011,2,5,0,20.5,24.24,88,12.998,18,215,233
10,13,5,2011,2,5,0,21.32,25,83,8.9981,31,99,130
11,13,5,2011,2,5,0,21.32,25,83,11.0014,56,90,146
12,13,5,2011,2,5,0,21.32,25,88,12.998,53,170,223
13,13,5,2011,2,5,0,21.32,25,88,26.0027,69,157,226
14,13,5,2011,2,5,0,21.32,25,87,19.0012,70,120,190
15,13,5,2011,2,5,0,21.32,25,88,11.0014,56,142,198
16,13,5,2011,2,5,0,21.32,25,88,8.9981,44,256,300
17,13,5,2011,2,5,0,21.32,25,88,11.0014,62,429,491
18,13,5,2011,2,5,0,21.32,25,88,11.0014,39,359,398
19,13,5,2011,2,5,0,21.32,25,83,12.998,25,245,270
20,13,5,2011,2,5,0,21.32,25,83,8.9981,22,130,152
21,13,5,2011,2,5,0,21.32,25,84,11.0014,24,130,154
22,13,5,2011,2,5,0,21.32,25,83,15.0013,25,107,132
23,13,5,2011,2,5,0,20.5,24.24,88,11.0014,31,88,119
0,14,5,2011,2,6,0,20.5,24.24,88,8.9981,24,78,102
1,14,5,2011,2,6,0,20.5,24.24,88,8.9981,18,64,82
2,14,5,2011,2,6,0,20.5,24.24,88,8.9981,15,37,52
3,14,5,2011,2,6,0,20.5,24.24,88,8.9981,5,30,35
4,14,5,2011,2,6,0,20.5,24.24,82,11.0014,1,4,5
5,14,5,2011,2,6,0,20.5,24.24,82,7.0015,7,7,14
6,14,5,2011,2,6,0,20.5,24.24,88,7.0015,2,9,11
7,14,5,2011,2,6,0,19.68,23.485,100,0,4,28,32
8,14,5,2011,2,6,0,20.5,24.24,94,0,16,72,88
9,14,5,2011,2,6,0,21.32,25,94,6.0032,14,86,100
10,14,5,2011,2,6,0,21.32,25,94,11.0014,34,133,167
11,14,5,2011,2,6,0,21.32,25,94,8.9981,72,207,279
12,14,5,2011,2,6,0,21.32,25,100,6.0032,75,204,279
13,14,5,2011,2,6,0,21.32,25,100,6.0032,68,180,248
14,14,5,2011,2,6,0,22.14,25.76,94,8.9981,57,159,216
15,14,5,2011,2,6,0,22.14,25.76,94,11.0014,73,221,294
16,14,5,2011,2,6,0,22.14,25.76,94,12.998,107,188,295
17,14,5,2011,2,6,0,22.96,26.515,88,12.998,78,194,272
18,14,5,2011,2,6,0,22.96,26.515,88,15.0013,88,216,304
19,14,5,2011,2,6,0,22.14,25.76,94,8.9981,69,179,248
20,14,5,2011,2,6,0,22.14,25.76,94,8.9981,42,115,157
21,14,5,2011,2,6,0,22.14,25.76,94,15.0013,15,44,59
22,14,5,2011,2,6,0,22.14,25.76,94,11.0014,7,19,26
23,14,5,2011,2,6,0,21.32,25,100,12.998,11,33,44
0,15,5,2011,2,7,0,21.32,25,100,0,5,34,39
1,15,5,2011,2,7,0,21.32,25,100,7.0015,4,43,47
2,15,5,2011,2,7,0,21.32,25,100,8.9981,13,37,50
3,15,5,2011,2,7,0,21.32,25,100,0,11,21,32
4,15,5,2011,2,7,0,21.32,25,100,0,5,8,13
5,15,5,2011,2,7,0,21.32,25,100,7.0015,3,11,14
6,15,5,2011,2,7,0,21.32,25,100,8.9981,3,14,17
7,15,5,2011,2,7,0,21.32,25,100,8.9981,4,38,42
8,15,5,2011,2,7,0,22.14,25.76,94,8.9981,24,46,70
9,15,5,2011,2,7,0,23.78,27.275,83,16.9979,36,98,134
10,15,5,2011,2,7,0,23.78,27.275,83,15.0013,73,153,226
11,15,5,2011,2,7,0,24.6,28.79,78,15.0013,120,202,322
12,15,5,2011,2,7,0,25.42,29.545,73,19.9995,120,247,367
13,15,5,2011,2,7,0,25.42,29.545,73,19.0012,195,261,456
14,15,5,2011,2,7,0,26.24,30.305,73,12.998,183,254,437
15,15,5,2011,2,7,0,27.06,31.06,69,16.9979,206,253,459
16,15,5,2011,2,7,0,26.24,30.305,69,16.9979,158,282,440
17,15,5,2011,2,7,0,22.96,26.515,78,23.9994,137,255,392
18,15,5,2011,2,7,0,22.96,26.515,78,16.9979,60,177,237
19,15,5,2011,2,7,0,22.96,26.515,83,7.0015,78,153,231
20,15,5,2011,2,7,0,22.14,25.76,88,0,53,138,191
21,15,5,2011,2,7,0,22.14,25.76,88,0,44,107,151
22,15,5,2011,2,7,0,22.96,26.515,83,0,29,88,117
23,15,5,2011,2,7,0,22.14,25.76,88,15.0013,18,51,69
0,16,5,2011,2,1,0,21.32,25,94,7.0015,17,21,38
1,16,5,2011,2,1,0,21.32,25,94,8.9981,6,8,14
2,16,5,2011,2,1,0,20.5,24.24,100,6.0032,4,9,13
3,16,5,2011,2,1,0,20.5,24.24,94,11.0014,1,3,4
4,16,5,2011,2,1,0,20.5,24.24,100,8.9981,1,5,6
5,16,5,2011,2,1,0,20.5,24.24,93,12.998,1,20,21
6,16,5,2011,2,1,0,21.32,25,88,11.0014,11,93,104
7,16,5,2011,2,1,0,21.32,25,83,19.0012,27,245,272
8,16,5,2011,2,1,0,22.96,26.515,73,19.9995,28,366,394
9,16,5,2011,2,1,0,24.6,29.545,69,12.998,38,156,194
10,16,5,2011,2,1,0,25.42,30.305,65,6.0032,37,75,112
11,16,5,2011,2,1,0,26.24,31.06,57,0,56,129,185
12,16,5,2011,2,1,0,27.06,31.06,54,6.0032,72,137,209
13,16,5,2011,2,1,0,27.88,31.82,51,0,61,153,214
14,16,5,2011,2,1,0,27.88,31.82,51,0,76,117,193
15,16,5,2011,2,1,0,29.52,33.335,51,0,55,110,165
16,16,5,2011,2,1,0,24.6,28.79,78,16.9979,45,181,226
17,16,5,2011,2,1,0,23.78,27.275,88,15.0013,47,227,274
18,16,5,2011,2,1,0,23.78,27.275,83,12.998,55,398,453
19,16,5,2011,2,1,0,23.78,27.275,83,16.9979,36,272,308
20,16,5,2011,2,1,0,23.78,27.275,83,0,31,167,198
21,16,5,2011,2,1,0,23.78,27.275,83,0,28,149,177
22,16,5,2011,2,1,0,22.96,26.515,88,6.0032,22,105,127
23,16,5,2011,2,1,0,22.96,26.515,88,6.0032,18,39,57
0,17,5,2011,2,2,0,22.96,26.515,88,0,13,18,31
1,17,5,2011,2,2,0,22.96,26.515,88,0,7,6,13
2,17,5,2011,2,2,0,22.96,26.515,88,0,4,4,8
3,17,5,2011,2,2,0,22.14,25.76,94,16.9979,1,3,4
4,17,5,2011,2,2,0,22.14,25.76,94,16.9979,2,2,4
5,17,5,2011,2,2,0,21.32,25,94,16.9979,0,22,22
6,17,5,2011,2,2,0,21.32,25,94,16.9979,0,49,49
7,17,5,2011,2,2,0,21.32,25,94,16.9979,13,138,151
8,17,5,2011,2,2,0,21.32,25,94,19.9995,22,325,347
9,17,5,2011,2,2,0,22.14,25.76,88,16.9979,17,190,207
10,17,5,2011,2,2,0,22.14,25.76,88,16.9979,31,73,104
11,17,5,2011,2,2,0,22.96,26.515,83,27.9993,26,104,130
12,17,5,2011,2,2,0,22.96,26.515,83,27.9993,38,115,153
13,17,5,2011,2,2,0,22.96,26.515,88,22.0028,31,141,172
14,17,5,2011,2,2,0,25.42,29.545,73,31.0009,61,123,184
15,17,5,2011,2,2,0,25.42,30.305,69,30.0026,79,131,210
16,17,5,2011,2,2,0,25.42,30.305,61,22.0028,73,217,290
17,17,5,2011,2,2,0,25.42,30.305,65,27.9993,83,521,604
18,17,5,2011,2,2,0,24.6,29.545,69,19.9995,54,426,480
19,17,5,2011,2,2,0,24.6,29.545,69,16.9979,51,298,349
20,17,5,2011,2,2,0,23.78,27.275,83,27.9993,30,253,283
21,17,5,2011,2,2,0,22.14,25.76,88,16.9979,23,151,174
22,17,5,2011,2,2,0,22.14,25.76,88,19.0012,12,86,98
23,17,5,2011,2,2,0,22.14,25.76,88,16.9979,7,49,56
0,18,5,2011,2,3,0,22.14,25.76,88,15.0013,8,15,23
1,18,5,2011,2,3,0,22.14,25.76,88,16.9979,3,9,12
2,18,5,2011,2,3,0,21.32,25,94,15.0013,1,5,6
3,18,5,2011,2,3,0,21.32,25,94,19.9995,6,3,9
4,18,5,2011,2,3,0,21.32,25,94,19.9995,1,2,3
5,18,5,2011,2,3,0,21.32,25,100,15.0013,0,9,9
6,18,5,2011,2,3,0,21.32,25,100,8.9981,2,99,101
7,18,5,2011,2,3,0,22.14,25.76,88,12.998,14,260,274
8,18,5,2011,2,3,0,22.96,26.515,88,19.0012,25,428,453
9,18,5,2011,2,3,0,22.96,26.515,83,16.9979,26,176,202
10,18,5,2011,2,3,0,22.14,25.76,88,19.0012,33,73,106
11,18,5,2011,2,3,0,22.14,25.76,94,6.0032,6,17,23
12,18,5,2011,2,3,0,22.96,26.515,94,19.9995,12,42,54
13,18,5,2011,2,3,0,22.96,26.515,83,22.0028,30,92,122
